filename,physical_leaf_id,true_class,predicted_class,confidence,correct,error_type,brightness,contrast,saturation,sharpness,leaf_area_ratio
1bfeed83-f119-46cd-b806-0e17e1dae136___RS_HL 0017.JPG,RS_HL 0017,tomato_healthy,tomato_healthy,0.92398065,True,Correct Healthy,127.55430603027344,42.46132358179578,0.0,12931.834003174445,0.9931640625
1bfeed83-f119-46cd-b806-0e17e1dae136___RS_HL 0017_final_masked.jpg,RS_HL 0017,tomato_healthy,tomato_healthy,0.5322921,True,Correct Healthy,56.937469482421875,70.58586937837607,72.11534118652344,1548.0151062002406,0.4384613037109375
2b4ab56e-4afa-4b0f-910a-3270e90c707c___RS_HL 0035.JPG,RS_HL 0035,tomato_healthy,tomato_healthy,0.99776244,True,Correct Healthy,118.08106994628906,50.94433312395091,0.0,11422.814371380722,0.982208251953125
2b4ab56e-4afa-4b0f-910a-3270e90c707c___RS_HL 0035_final_masked.jpg,RS_HL 0035,tomato_healthy,tomato_healthy,0.9747581,True,Correct Healthy,54.8642578125,70.32837477450882,78.71998596191406,2898.4092446228024,0.4472808837890625
414359b9-153b-4985-bfe0-eaf22f7ff6ab___RS_HL 0062.JPG,RS_HL 0062,tomato_healthy,tomato_healthy,0.9841134,True,Correct Healthy,119.85951232910156,51.71006635140652,0.0,15661.61693930626,0.979400634765625
414359b9-153b-4985-bfe0-eaf22f7ff6ab___RS_HL 0062_final_masked.jpg,RS_HL 0062,tomato_healthy,tomato_healthy,0.7747486,True,Correct Healthy,42.69834899902344,56.99466019917575,66.33099365234375,1421.3245085997041,0.3982696533203125
1e1aa3d8-d12f-47e1-b316-b8656ab3f2b6___RS_HL 0075.JPG,RS_HL 0075,tomato_healthy,tomato_healthy,0.9994885,True,Correct Healthy,114.56494140625,52.00172445069659,0.0,17035.44235738716,0.9957733154296875
1e1aa3d8-d12f-47e1-b316-b8656ab3f2b6___RS_HL 0075_final_masked.jpg,RS_HL 0075,tomato_healthy,tomato_healthy,0.9729997,True,Correct Healthy,48.37629699707031,60.617697885455044,72.75132751464844,2056.419708237052,0.4527740478515625
164d5472-31c5-4145-b30a-93198436539d___RS_HL 0103.JPG,RS_HL 0103,tomato_healthy,tomato_healthy,0.99991834,True,Correct Healthy,113.92625427246094,49.15654405228616,0.0,16016.079285951098,0.993133544921875
164d5472-31c5-4145-b30a-93198436539d___RS_HL 0103_final_masked.jpg,RS_HL 0103,tomato_healthy,tomato_healthy,0.9988827,True,Correct Healthy,50.8455810546875,59.72942649693373,74.00270080566406,2219.9226378798485,0.487060546875
33936d1f-7074-49d2-9b3e-3964972fc636___RS_HL 0119.JPG,RS_HL 0119,tomato_healthy,tomato_healthy,0.97230905,True,Correct Healthy,112.49980163574219,48.284341084401184,0.0,13851.499387963675,0.9813385009765625
33936d1f-7074-49d2-9b3e-3964972fc636___RS_HL 0119_final_masked.jpg,RS_HL 0119,tomato_healthy,tomato_healthy,0.56791717,True,Correct Healthy,51.42645263671875,67.31297666210787,62.17881774902344,2267.306594764581,0.4282073974609375
20dd3c49-88a2-4317-a5ec-d2066d8d815e___RS_HL 0125.JPG,RS_HL 0125,tomato_healthy,tomato_healthy,0.99311525,True,Correct Healthy,116.49028015136719,47.68577783492483,0.0,15207.452828475973,0.993499755859375
20dd3c49-88a2-4317-a5ec-d2066d8d815e___RS_HL 0125_final_masked.jpg,RS_HL 0125,tomato_healthy,tomato_healthy,0.98467445,True,Correct Healthy,45.465484619140625,61.95277180185423,71.4893798828125,1675.9625700206961,0.422210693359375
2c741e7d-d03b-4903-8e42-1e43f5ad7286___RS_HL 0131.JPG,RS_HL 0131,tomato_healthy,tomato_healthy,0.99270564,True,Correct Healthy,122.66525268554688,47.759192146327614,0.0,15238.520215613535,0.99365234375
2c741e7d-d03b-4903-8e42-1e43f5ad7286___RS_HL 0131_final_masked.jpg,RS_HL 0131,tomato_healthy,tomato_healthy,0.998628,True,Correct Healthy,44.92051696777344,63.928396101243386,57.829986572265625,2015.1802062988281,0.3792724609375
45aa56d9-24bf-40e4-93ca-a34ce0fb905d___RS_HL 0144.JPG,RS_HL 0144,tomato_healthy,tomato_healthy,0.9996556,True,Correct Healthy,116.13836669921875,42.885729330322185,0.0,14860.77754289261,0.9888763427734375
45aa56d9-24bf-40e4-93ca-a34ce0fb905d___RS_HL 0144_final_masked.jpg,RS_HL 0144,tomato_healthy,tomato_healthy,0.99383104,True,Correct Healthy,57.114105224609375,65.96589018750629,72.74104309082031,1411.9788055138197,0.4680938720703125
2b50c7a7-e22e-4103-9e23-909377ab00e3___RS_HL 0193.JPG,RS_HL 0193,tomato_healthy,tomato_healthy,0.9997993,True,Correct Healthy,97.7576904296875,42.651363710382554,0.0,18864.460140809417,0.9791412353515625
2b50c7a7-e22e-4103-9e23-909377ab00e3___RS_HL 0193_final_masked.jpg,RS_HL 0193,tomato_healthy,tomato_healthy,0.9900079,True,Correct Healthy,33.231964111328125,47.516558791637074,61.09234619140625,2355.3497161807027,0.3815765380859375
43014e59-9f8f-4e30-9548-22afff8a0d65___RS_HL 0201.JPG,RS_HL 0201,tomato_healthy,tomato_healthy,0.9998677,True,Correct Healthy,125.13606262207031,43.77078533343946,0.0,15224.847695655888,0.99169921875
43014e59-9f8f-4e30-9548-22afff8a0d65___RS_HL 0201_final_masked.jpg,RS_HL 0201,tomato_healthy,tomato_healthy,0.97741836,True,Correct Healthy,49.31854248046875,66.2761114644949,50.136260986328125,1673.601716157049,0.386322021484375
10b36861-6a00-41d9-9858-e00adcfb17e7___RS_HL 0235.JPG,RS_HL 0235,tomato_healthy,tomato_healthy,0.6695718,True,Correct Healthy,119.22782897949219,47.16903956559922,0.0,18213.705854177475,0.9952392578125
10b36861-6a00-41d9-9858-e00adcfb17e7___RS_HL 0235_final_masked.jpg,RS_HL 0235,tomato_healthy,tomato_healthy,0.9907409,True,Correct Healthy,47.75489807128906,60.60952352690788,60.11738586425781,1839.3633727431297,0.4309539794921875
3b97d56b-a10d-4518-a332-a16f58238d6c___RS_HL 0240.JPG,RS_HL 0240,tomato_healthy,tomato_healthy,0.99929094,True,Correct Healthy,111.61026000976562,44.44168852453614,0.0,18771.728931318736,0.9879150390625
3b97d56b-a10d-4518-a332-a16f58238d6c___RS_HL 0240_final_masked.jpg,RS_HL 0240,tomato_healthy,tomato_healthy,0.9803335,True,Correct Healthy,38.85585021972656,51.05853998965332,69.78713989257812,1056.9900817787275,0.412078857421875
452703f7-9106-4ed2-8f38-8ece42a32613___RS_HL 0248.JPG,RS_HL 0248,tomato_healthy,tomato_healthy,0.99971956,True,Correct Healthy,111.63386535644531,52.57328427742346,0.0,17997.012943959795,0.9920806884765625
452703f7-9106-4ed2-8f38-8ece42a32613___RS_HL 0248_final_masked.jpg,RS_HL 0248,tomato_healthy,tomato_healthy,0.96274877,True,Correct Healthy,45.801513671875,60.06034665758032,82.70651245117188,1416.5262756263837,0.4461669921875
3e4cc1b0-e071-4b9e-a944-21de55b99fc3___RS_HL 0292.JPG,RS_HL 0292,tomato_healthy,tomato_healthy,0.9988263,True,Correct Healthy,116.68817138671875,48.89089145047561,0.0,22651.582528451225,0.9935455322265625
3e4cc1b0-e071-4b9e-a944-21de55b99fc3___RS_HL 0292_final_masked.jpg,RS_HL 0292,tomato_healthy,tomato_healthy,0.7006463,True,Correct Healthy,44.09532165527344,58.74036286556233,57.61524963378906,1512.7378234853968,0.3983306884765625
062c4b5a-59d7-4bc8-a1d0-abdeb6fc9c0e___RS_HL 0295.JPG,RS_HL 0295,tomato_healthy,tomato_healthy,0.9996742,True,Correct Healthy,117.50917053222656,50.778368681555065,0.0,21154.039171686163,0.988372802734375
062c4b5a-59d7-4bc8-a1d0-abdeb6fc9c0e___RS_HL 0295_final_masked.jpg,RS_HL 0295,tomato_healthy,tomato_healthy,0.9999132,True,Correct Healthy,55.813720703125,64.62232501130941,58.83526611328125,2345.492889395915,0.48504638671875
2b1cbc53-a62b-4daf-b233-8fc1d8d8c099___RS_HL 0296.JPG,RS_HL 0296,tomato_healthy,tomato_healthy,0.99981433,True,Correct Healthy,111.498291015625,48.45311741181492,0.0,21134.50018653809,0.988555908203125
2b1cbc53-a62b-4daf-b233-8fc1d8d8c099___RS_HL 0296_final_masked.jpg,RS_HL 0296,tomato_healthy,tomato_healthy,0.99325895,True,Correct Healthy,54.02452087402344,60.82957434835083,68.17587280273438,2294.996719358256,0.49578857421875
1f43d81a-6889-4613-a727-f92a75cf9861___RS_HL 0297.JPG,RS_HL 0297,tomato_healthy,tomato_healthy,0.99800915,True,Correct Healthy,122.53675842285156,48.7962223043123,0.0,19371.790149240755,0.99176025390625
1f43d81a-6889-4613-a727-f92a75cf9861___RS_HL 0297_final_masked.jpg,RS_HL 0297,tomato_healthy,tomato_healthy,0.999015,True,Correct Healthy,49.72100830078125,62.11554692650966,54.58158874511719,2070.746429428458,0.44146728515625
07776423-f0af-455c-a7c1-36215c7e7097___RS_HL 0321.JPG,RS_HL 0321,tomato_healthy,tomato_healthy,0.72879255,True,Correct Healthy,116.41151428222656,47.88027500684259,0.0,8336.62874341174,0.994110107421875
07776423-f0af-455c-a7c1-36215c7e7097___RS_HL 0321_final_masked.jpg,RS_HL 0321,tomato_healthy,tomato_healthy,0.78259516,True,Correct Healthy,46.72785949707031,60.142267979155456,71.72795104980469,1449.8079628401902,0.460357666015625
27c1515c-743f-4f4d-8342-fbe3cee29e7e___RS_HL 0344.JPG,RS_HL 0344,tomato_healthy,tomato_healthy,0.9961541,True,Correct Healthy,112.2374267578125,46.33757966993407,0.0,17998.35241740942,0.9925994873046875
27c1515c-743f-4f4d-8342-fbe3cee29e7e___RS_HL 0344_final_masked.jpg,RS_HL 0344,tomato_healthy,tomato_healthy,0.8555588,True,Correct Healthy,43.08769226074219,56.349155097127934,71.68978881835938,1311.3809356631245,0.4253692626953125
0caff918-5807-40f2-b9e4-7dd34a7bab5d___RS_HL 0345.JPG,RS_HL 0345,tomato_healthy,tomato_healthy,0.9997756,True,Correct Healthy,121.36747741699219,45.21184453493709,0.0,16444.81259214296,0.9950714111328125
0caff918-5807-40f2-b9e4-7dd34a7bab5d___RS_HL 0345_final_masked.jpg,RS_HL 0345,tomato_healthy,tomato_healthy,0.99367976,True,Correct Healthy,49.41166687011719,61.49764397793049,60.03358459472656,1670.620681743836,0.431488037109375
377ffc94-d068-4ba0-80cc-dea49edf094d___RS_HL 0367.JPG,RS_HL 0367,tomato_healthy,tomato_healthy,0.99979144,True,Correct Healthy,137.92449951171875,44.695132656390705,0.0,17714.120025611483,0.9961395263671875
377ffc94-d068-4ba0-80cc-dea49edf094d___RS_HL 0367_final_masked.jpg,RS_HL 0367,tomato_healthy,tomato_healthy,0.9968413,True,Correct Healthy,39.32586669921875,61.43267347446725,46.84654235839844,1333.223693843931,0.3255462646484375
2d02a0d6-0734-4ac7-957f-44f2a011fdc3___RS_HL 0375.JPG,RS_HL 0375,tomato_healthy,tomato_healthy,0.9997961,True,Correct Healthy,123.27217102050781,42.35831850641003,0.0,16450.416967763565,0.9955291748046875
2d02a0d6-0734-4ac7-957f-44f2a011fdc3___RS_HL 0375_final_masked.jpg,RS_HL 0375,tomato_healthy,tomato_healthy,0.7287389,True,Correct Healthy,38.056304931640625,56.13790456130305,50.969329833984375,1318.3399175666273,0.352813720703125
22356f83-9bb2-4b42-9283-bbf8e0dffba0___RS_HL 0430.JPG,RS_HL 0430,tomato_healthy,tomato_healthy,0.77069825,True,Correct Healthy,108.01567077636719,56.851428959734,0.0,15932.481326069683,0.9861907958984375
22356f83-9bb2-4b42-9283-bbf8e0dffba0___RS_HL 0430_final_masked.jpg,RS_HL 0430,tomato_healthy,tomato_Late blight,0.7382311,False,Healthy -> Late Blight,46.40617370605469,61.243576156644295,83.22114562988281,1707.598251340678,0.4567108154296875
1dae303e-6545-4c87-8c95-8805108f5282___RS_HL 0437.JPG,RS_HL 0437,tomato_healthy,tomato_healthy,0.9945161,True,Correct Healthy,123.03581237792969,44.029327146711445,0.0,13582.837812176906,0.99188232421875
1dae303e-6545-4c87-8c95-8805108f5282___RS_HL 0437_final_masked.jpg,RS_HL 0437,tomato_healthy,tomato_healthy,0.9535218,True,Correct Healthy,42.98191833496094,61.34940086429436,60.65693664550781,1698.1952666209545,0.3803863525390625
1457ca6a-4907-4c97-83f8-a0fa22135a27___RS_HL 0441.JPG,RS_HL 0441,tomato_healthy,tomato_healthy,0.9251107,True,Correct Healthy,120.05812072753906,42.641664462453754,0.0,19446.495735216653,0.9957427978515625
1457ca6a-4907-4c97-83f8-a0fa22135a27___RS_HL 0441_final_masked.jpg,RS_HL 0441,tomato_healthy,tomato_healthy,0.9967332,True,Correct Healthy,40.409942626953125,55.80138522946345,57.62361145019531,1442.94430541154,0.3923492431640625
4b8bc1e8-30e5-41ef-871e-0661d521418d___RS_HL 0445_final_masked.jpg,RS_HL 0445,tomato_healthy,tomato_healthy,0.9938299,True,Correct Healthy,43.745635986328125,60.02579856025412,51.04620361328125,1889.3087768517435,0.3885345458984375
13688c77-f2ad-4f7c-972c-99d70652fac6___RS_HL 0458.JPG,RS_HL 0458,tomato_healthy,tomato_healthy,0.98547757,True,Correct Healthy,108.97662353515625,50.93690030730071,0.0,19514.692928299308,0.9941253662109375
13688c77-f2ad-4f7c-972c-99d70652fac6___RS_HL 0458_final_masked.jpg,RS_HL 0458,tomato_healthy,tomato_healthy,0.99093795,True,Correct Healthy,47.886627197265625,59.34089193540683,72.83935546875,1273.1567073911428,0.456390380859375
0bfe260c-a71e-474e-bfb1-78f1e5ca5698___RS_HL 0497.JPG,RS_HL 0497,tomato_healthy,tomato_healthy,0.99922884,True,Correct Healthy,115.86137390136719,50.078099646221084,0.0,23226.688287405064,0.99334716796875
0bfe260c-a71e-474e-bfb1-78f1e5ca5698___RS_HL 0497_final_masked.jpg,RS_HL 0497,tomato_healthy,tomato_healthy,0.9994747,True,Correct Healthy,45.106597900390625,58.80884728688236,58.20860290527344,2212.327712910017,0.4312744140625
14f9c049-aeb8-4cfb-84a7-cd39526b8b20___RS_HL 0534.JPG,RS_HL 0534,tomato_healthy,tomato_healthy,0.658204,True,Correct Healthy,118.99734497070312,43.127214464561746,0.0,12353.620478657773,0.996246337890625
14f9c049-aeb8-4cfb-84a7-cd39526b8b20___RS_HL 0534_final_masked.jpg,RS_HL 0534,tomato_healthy,tomato_healthy,0.98665315,True,Correct Healthy,55.2613525390625,62.0457205691422,76.71543884277344,1779.6519621962216,0.489349365234375
416458ca-7db6-4383-ae0b-21ae2860af1b___RS_HL 0535.JPG,RS_HL 0535,tomato_healthy,tomato_healthy,0.9999237,True,Correct Healthy,117.47467041015625,44.88520037451014,0.0,19461.328412707895,0.995147705078125
416458ca-7db6-4383-ae0b-21ae2860af1b___RS_HL 0535_final_masked.jpg,RS_HL 0535,tomato_healthy,tomato_healthy,0.9997993,True,Correct Healthy,41.063720703125,53.42246908921385,60.13035583496094,2053.2203978151083,0.4157562255859375
275d05cf-89de-45bc-9928-ac6f242c9dd7___RS_HL 0572.JPG,RS_HL 0572,tomato_healthy,tomato_healthy,0.9985532,True,Correct Healthy,108.88166809082031,47.4381274494869,0.0,20154.345174341463,0.98675537109375
275d05cf-89de-45bc-9928-ac6f242c9dd7___RS_HL 0572_final_masked.jpg,RS_HL 0572,tomato_healthy,tomato_healthy,0.9879077,True,Correct Healthy,42.24778747558594,57.77507672560175,63.74385070800781,1519.2772369382437,0.39849853515625
0172e56c-8bb8-4e75-8ac7-509df81393e8___RS_HL 0580.JPG,RS_HL 0580,tomato_healthy,tomato_healthy,0.96638304,True,Correct Healthy,104.68505859375,51.009063455295966,57.95367431640625,17393.053875386482,0.988677978515625
0172e56c-8bb8-4e75-8ac7-509df81393e8___RS_HL 0580_final_masked.jpg,RS_HL 0580,tomato_healthy,tomato_healthy,0.99722123,True,Correct Healthy,52.15266418457031,57.00339452371105,66.44268798828125,1693.0740050813183,0.5273284912109375
4af1cf6d-1bae-4e58-9168-2f6105a6fe9a___RS_HL 0608_final_masked.jpg,RS_HL 0608,tomato_healthy,tomato_healthy,0.9903715,True,Correct Healthy,52.51856994628906,66.24686403162252,73.75457763671875,1985.6128539955243,0.433441162109375
29289230-4809-46cd-ba98-77af06af3f32___RS_HL 9651.JPG,RS_HL 9651,tomato_healthy,tomato_healthy,0.9992841,True,Correct Healthy,117.60728454589844,45.50685347741462,0.0,17376.240322444355,0.96099853515625
29289230-4809-46cd-ba98-77af06af3f32___RS_HL 9651_final_masked.jpg,RS_HL 9651,tomato_healthy,tomato_healthy,0.99341077,True,Correct Healthy,52.82218933105469,66.17480150658062,61.10548400878906,1363.7224273660686,0.419769287109375
14768e0c-387d-40d2-96f9-031e0a45bed5___RS_HL 9667.JPG,RS_HL 9667,tomato_healthy,tomato_healthy,0.9832677,True,Correct Healthy,114.82585144042969,44.800476835044556,0.0,16674.331201448105,0.964019775390625
14768e0c-387d-40d2-96f9-031e0a45bed5___RS_HL 9667_final_masked.jpg,RS_HL 9667,tomato_healthy,tomato_healthy,0.8881358,True,Correct Healthy,46.51911926269531,61.69571861159143,63.182281494140625,1475.429092405131,0.396942138671875
1a308834-fdd7-4121-ae03-5736d8d52e26___RS_HL 9689.JPG,RS_HL 9689,tomato_healthy,tomato_healthy,0.99991703,True,Correct Healthy,112.26052856445312,45.75529036409507,0.0,16952.055014953017,0.953765869140625
1a308834-fdd7-4121-ae03-5736d8d52e26___RS_HL 9689_final_masked.jpg,RS_HL 9689,tomato_healthy,tomato_healthy,0.83764887,True,Correct Healthy,56.28111267089844,62.20913397413412,82.29743957519531,1285.7960205078125,0.4899444580078125
2aeb668a-251a-4f68-b52f-aadeb3376d55___RS_HL 9744.JPG,RS_HL 9744,tomato_healthy,tomato_healthy,0.9999534,True,Correct Healthy,122.65643310546875,44.93253919747182,0.0,13461.124486266635,0.987579345703125
2aeb668a-251a-4f68-b52f-aadeb3376d55___RS_HL 9744_final_masked.jpg,RS_HL 9744,tomato_healthy,tomato_healthy,0.9976814,True,Correct Healthy,43.663909912109375,65.70403621355122,57.25337219238281,1895.298767030239,0.3570556640625
1e5e6f9d-6d14-4ea7-9c36-c6a559e567d7___RS_HL 9780.JPG,RS_HL 9780,tomato_healthy,tomato_healthy,0.9997681,True,Correct Healthy,127.25163269042969,42.41455992073218,0.0,14633.175371654099,0.9877471923828125
1e5e6f9d-6d14-4ea7-9c36-c6a559e567d7___RS_HL 9780_final_masked.jpg,RS_HL 9780,tomato_healthy,tomato_healthy,0.99704164,True,Correct Healthy,65.05702209472656,74.39500308621868,66.46359252929688,1982.6628052254673,0.4680938720703125
2605218e-e8bf-43d8-8b00-52058e9f0f25___RS_HL 9893.JPG,RS_HL 9893,tomato_healthy,tomato_healthy,0.99303585,True,Correct Healthy,115.90142822265625,46.45229940257373,0.0,15760.799129938474,0.98504638671875
2605218e-e8bf-43d8-8b00-52058e9f0f25___RS_HL 9893_final_masked.jpg,RS_HL 9893,tomato_healthy,tomato_healthy,0.9977951,True,Correct Healthy,50.25677490234375,61.49652350199292,63.96623229980469,1553.14205931779,0.4361114501953125
3e03aa27-3c0c-447c-87da-c3375ef47ead___RS_HL 9899.JPG,RS_HL 9899,tomato_healthy,tomato_healthy,0.99988246,True,Correct Healthy,117.10765075683594,53.12206901437729,0.0,16197.738985772943,0.9734954833984375
3e03aa27-3c0c-447c-87da-c3375ef47ead___RS_HL 9899_final_masked.jpg,RS_HL 9899,tomato_healthy,tomato_healthy,0.9730575,True,Correct Healthy,57.06187438964844,70.13873233796643,82.80870056152344,1107.782141128322,0.4518280029296875
45b3e6ad-f79c-4132-9bb5-9e9d26cbdfce___RS_HL 9908.JPG,RS_HL 9908,tomato_healthy,tomato_healthy,0.99990284,True,Correct Healthy,117.24879455566406,41.61783653314689,0.0,17638.60242127534,0.992523193359375
45b3e6ad-f79c-4132-9bb5-9e9d26cbdfce___RS_HL 9908_final_masked.jpg,RS_HL 9908,tomato_healthy,tomato_healthy,0.9971438,True,Correct Healthy,56.62828063964844,60.28803057004758,68.66018676757812,1744.088561952114,0.511077880859375
3ad1409d-5f43-469d-ab2a-fdffbd064f69___RS_HL 9931.JPG,RS_HL 9931,tomato_healthy,tomato_healthy,0.9967721,True,Correct Healthy,113.42274475097656,46.44973283354963,0.0,16055.029600015841,0.9740142822265625
3ad1409d-5f43-469d-ab2a-fdffbd064f69___RS_HL 9931_final_masked.jpg,RS_HL 9931,tomato_healthy,tomato_healthy,0.8805633,True,Correct Healthy,43.91624450683594,60.38386388642481,63.7156982421875,1269.6186523102224,0.3869171142578125
303db099-b4e0-4c12-801d-cf501857075a___RS_HL 9942.JPG,RS_HL 9942,tomato_healthy,tomato_healthy,0.9984127,True,Correct Healthy,122.43785095214844,46.49538125788586,0.0,16641.944441220723,0.987060546875
303db099-b4e0-4c12-801d-cf501857075a___RS_HL 9942_final_masked.jpg,RS_HL 9942,tomato_healthy,tomato_healthy,0.9983382,True,Correct Healthy,49.11372375488281,62.07644633898207,57.49928283691406,1669.432812511688,0.4295806884765625
2d66100e-9a61-412b-95da-2b852de7a447___RS_HL 9950.JPG,RS_HL 9950,tomato_healthy,tomato_healthy,0.99980277,True,Correct Healthy,119.75399780273438,46.985504179865174,0.0,17389.223825201392,0.9856719970703125
2d66100e-9a61-412b-95da-2b852de7a447___RS_HL 9950_final_masked.jpg,RS_HL 9950,tomato_healthy,tomato_healthy,0.983276,True,Correct Healthy,49.669921875,61.28139065148117,69.83767700195312,1821.172210692428,0.449462890625
0f9a114d-1df8-442c-90e7-d14d2f6efb23___RS_HL 9964.JPG,RS_HL 9964,tomato_healthy,tomato_healthy,0.99894994,True,Correct Healthy,121.02793884277344,45.83453660892038,0.0,12236.443084715866,0.9853668212890625
0f9a114d-1df8-442c-90e7-d14d2f6efb23___RS_HL 9964_final_masked.jpg,RS_HL 9964,tomato_healthy,tomato_healthy,0.9877939,True,Correct Healthy,52.913787841796875,62.325044051711366,74.56260681152344,1456.3985290443525,0.4766693115234375
12a3a4c8-0f82-419c-9a7f-0fc6d261299a___RS_HL 9988.JPG,RS_HL 9988,tomato_healthy,tomato_healthy,0.9808307,True,Correct Healthy,120.77070617675781,47.98877861491186,0.0,12838.643602608703,0.98956298828125
12a3a4c8-0f82-419c-9a7f-0fc6d261299a___RS_HL 9988_final_masked.jpg,RS_HL 9988,tomato_healthy,tomato_healthy,0.995024,True,Correct Healthy,57.40901184082031,64.09485194889058,72.5997314453125,1316.3228759011254,0.494476318359375
